Row;Column;BRISONr;Year;Location;Subtrial;Treatment;Block;Sowing_date;Emergence_date;BBCH59;BBCH87;Plantheight;Seedyield;Seedyield_bio;Biomass_bio;TKW_plot;TKW_bio;Spike_number;Stripe_rust;Powdery_mildew;Leaf_rust;Septoria;DTR;Fusarium;Sedimentation;Crude_protein;Falling_number
25;18;BRISONr_191;2015;KAL;1;HN_WF;B1;300;318;147;194;84.5;127.52;1307.2;2092.16;NA;NA;632;1;NA;NA;NA;NA;NA;24.7;13.1;416
29;17;BRISONr_192;2015;KAL;1;HN_WF;B1;300;316;148;194;89.67;108.38;1085.6;1907.36;NA;NA;632;0;NA;NA;NA;NA;NA;27;13.8;455
30;20;BRISONr_193;2015;KAL;1;HN_WF;B1;300;317;146;197;77.33;101.53;865.6;1529.12;NA;NA;480;1;NA;NA;NA;NA;NA;40.1;15.4;436
32;19;BRISONr_194;2015;KAL;1;HN_WF;B1;300;316;148;191;89.33;84.22;775.2;1501.52;NA;NA;504;2;NA;NA;NA;NA;NA;58.6;16.9;439
24;18;BRISONr_195;2015;KAL;1;HN_WF;B1;300;319;150;197;88;97.81;NA;NA;NA;NA;584;2;NA;NA;NA;NA;NA;39.5;15;481
25;20;BRISONr_196;2015;KAL;1;HN_WF;B1;300;316;148;193;87;100.85;904.8;1696.48;NA;NA;576;2;NA;NA;NA;NA;NA;33.9;14.6;62
27;19;BRISONr_197;2015;KAL;1;HN_WF;B1;300;316;146;194;84.67;97.49;1003.2;1907.52;NA;NA;624;1;NA;NA;NA;NA;NA;38.9;15.2;326
30;18;BRISONr_198;2015;KAL;1;HN_WF;B1;300;315;146;194;93;93.9;746.4;1422.56;NA;NA;280;3;NA;NA;NA;NA;NA;43;15.3;359
23;20;BRISONr_199;2015;KAL;1;HN_WF;B1;300;318;146;194;94;109.12;540.8;1300.8;NA;NA;584;1;NA;NA;NA;NA;NA;37.1;14.7;358
30;19;BRISONr_200;2015;KAL;1;HN_WF;B1;300;319;147;197;87.33;116.01;1096.8;1863.04;NA;NA;624;1;NA;NA;NA;NA;NA;36.4;14.3;428
29;20;BRISONr_201;2015;KAL;1;HN_WF;B1;300;318;145;197;78;107.82;857.6;1525.2;NA;NA;384;1;NA;NA;NA;NA;NA;27.4;14.5;378
24;19;BRISONr_202;2015;KAL;1;HN_WF;B1;300;318;144;197;89.67;122.7;1361.6;2275.84;NA;NA;432;1;NA;NA;NA;NA;NA;29.8;13.8;332
23;19;BRISONr_203;2015;KAL;1;HN_WF;B1;300;318;147;194;84.67;92.42;912;1667.76;NA;NA;472;2;NA;NA;NA;NA;NA;46.4;15.1;393
28;17;BRISONr_204;2015;KAL;1;HN_WF;B1;300;320;146;197;85;122.22;1243.2;2037.44;NA;NA;616;3;NA;NA;NA;NA;NA;24.5;13.1;381
33;19;BRISONr_205;2015;KAL;1;HN_WF;B1;300;315;148;191;95;89.24;556;1445.36;NA;NA;488;3;NA;NA;NA;NA;NA;33;15.3;274
32;20;BRISONr_206;2015;KAL;1;HN_WF;B1;300;315;142;190;103.67;89.94;731.2;1365.52;NA;NA;496;3;NA;NA;NA;NA;NA;41.6;14.8;494
29;19;BRISONr_207;2015;KAL;1;HN_WF;B1;300;318;144;195;87;99.16;828.8;1507.52;NA;NA;400;0;NA;NA;NA;NA;NA;40.7;14.8;487
27;18;BRISONr_208;2015;KAL;1;HN_WF;B1;300;318;144;194;94.33;111.01;1019.2;1784.72;NA;NA;536;2;NA;NA;NA;NA;NA;50.5;15;489
29;18;BRISONr_209;2015;KAL;1;HN_WF;B1;300;316;147;195;98.67;97.28;818.4;1530;NA;NA;432;1;NA;NA;NA;NA;NA;41.6;14.9;470
25;17;BRISONr_210;2015;KAL;1;HN_WF;B1;300;319;147;193;93.33;100.23;920;1712;NA;NA;536;3;NA;NA;NA;NA;NA;40;15.7;127
33;17;BRISONr_211;2015;KAL;1;HN_WF;B1;300;315;146;193;103.33;94.76;732.8;1376.24;NA;NA;456;3;NA;NA;NA;NA;NA;36.5;15;266
25;19;BRISONr_212;2015;KAL;1;HN_WF;B1;300;317;143;195;97.5;102.24;1001.6;1782.8;NA;NA;392;3;NA;NA;NA;NA;NA;48.3;15.8;410
31;18;BRISONr_213;2015;KAL;1;HN_WF;B1;300;317;146;195;88.33;112.67;955.2;1698.32;NA;NA;440;2;NA;NA;NA;NA;NA;35;13.6;367
28;19;BRISONr_214;2015;KAL;1;HN_WF;B1;300;317;151;197;87;116.36;1004.8;1891.68;NA;NA;424;3;NA;NA;NA;NA;NA;25.6;13.9;407
27;17;BRISONr_215;2015;KAL;1;HN_WF;B1;300;320;147;194;92.5;125.81;852.8;1489.04;NA;NA;520;0;NA;NA;NA;NA;NA;24;12.9;388
24;17;BRISONr_216;2015;KAL;1;HN_WF;B1;300;320;148;197;93;124.73;990.4;1751.6;NA;NA;616;1;NA;NA;NA;NA;NA;19.9;13.5;354
27;20;BRISONr_217;2015;KAL;1;HN_WF;B1;300;317;148;194;77.67;117.82;1016.8;1647.6;NA;NA;624;1;NA;NA;NA;NA;NA;19.8;12.7;379
33;18;BRISONr_218;2015;KAL;1;HN_WF;B1;300;315;147;194;84;126.15;964.8;1491.04;NA;NA;376;2;NA;NA;NA;NA;NA;25.2;12.7;382
32;18;BRISONr_219;2015;KAL;1;HN_WF;B1;300;317;156;197;79.67;101.76;913.6;1629.2;NA;NA;544;1;NA;NA;NA;NA;NA;31.9;14.4;383
30;17;BRISONr_220;2015;KAL;1;HN_WF;B1;300;320;148;197;75;119.7;1045.6;1740.72;NA;NA;672;0;NA;NA;NA;NA;NA;23.5;13.5;378
31;34;BRISONr_1;2015;KAL;1;LN_NF;B2;301;318;146;192;79.33;86.21;NA;NA;NA;NA;296;1;NA;NA;NA;NA;NA;11;10.8;442
32;31;BRISONr_2;2015;KAL;1;LN_NF;B2;301;319;148;192;76.67;64.13;NA;NA;NA;NA;328;4;NA;NA;NA;NA;NA;5.6;10.6;228
30;28;BRISONr_3;2015;KAL;1;LN_NF;B2;301;318;152;196;85.33;73.83;NA;NA;NA;NA;544;2;NA;NA;NA;NA;NA;11.3;11;429
31;32;BRISONr_4;2015;KAL;1;LN_NF;B2;301;319;148;196;83.33;99.36;NA;NA;NA;NA;512;2;NA;NA;NA;NA;NA;14;11.3;387
31;31;BRISONr_5;2015;KAL;1;LN_NF;B2;301;319;146;192;87;97.33;NA;NA;NA;NA;336;1;NA;NA;NA;NA;NA;12.1;11.5;492
28;33;BRISONr_6;2015;KAL;1;LN_NF;B2;301;318;148;197;90.67;93.36;NA;NA;NA;NA;520;2;NA;NA;NA;NA;NA;19.4;11.5;418
33;29;BRISONr_7;2015;KAL;1;LN_NF;B2;301;318;148;196;83;82.65;NA;NA;NA;NA;488;1;NA;NA;NA;NA;NA;10.9;11;407
26;30;BRISONr_8;2015;KAL;1;LN_NF;B2;301;318;153;197;82;90.82;503.2;915.44;NA;NA;304;0;NA;NA;NA;NA;NA;16.6;11.6;354
31;30;BRISONr_9;2015;KAL;1;LN_NF;B2;301;317;146;192;88.67;79.61;NA;NA;NA;NA;472;2;NA;NA;NA;NA;NA;11.4;10.8;444
33;21;BRISONr_10;2015;KAL;1;LN_NF;B2;301;317;148;192;81;67.65;NA;NA;NA;NA;352;1;NA;NA;NA;NA;NA;14.6;11.4;439
32;21;BRISONr_11;2015;KAL;1;LN_NF;B2;301;318;150;196;79;65.72;NA;NA;NA;NA;216;1;NA;NA;NA;NA;NA;10;11.1;428
32;30;BRISONr_12;2015;KAL;1;LN_NF;B2;301;319;148;192;89.33;80.38;NA;NA;NA;NA;280;2;NA;NA;NA;NA;NA;12.3;11.5;442
33;33;BRISONr_13;2015;KAL;1;LN_NF;B2;301;319;155;192;83.67;92.05;NA;NA;NA;NA;400;2;NA;NA;NA;NA;NA;4.2;10.4;273
30;31;BRISONr_14;2015;KAL;1;LN_NF;B2;301;316;152;191;73.67;87.05;NA;NA;NA;NA;328;3;NA;NA;NA;NA;NA;11.4;11.4;425
33;28;BRISONr_15;2015;KAL;1;LN_NF;B2;301;318;147;192;86.33;73.78;NA;NA;NA;NA;568;3;NA;NA;NA;NA;NA;15.4;10.5;475
32;23;BRISONr_16;2015;KAL;1;LN_NF;B2;301;320;146;192;83.67;61.38;NA;NA;NA;NA;360;2;NA;NA;NA;NA;NA;24.1;11.8;391
30;32;BRISONr_17;2015;KAL;1;LN_NF;B2;301;317;146;197;87.33;92.11;NA;NA;NA;NA;344;3;NA;NA;NA;NA;NA;17.7;11.9;447
31;33;BRISONr_18;2015;KAL;1;LN_NF;B2;301;319;147;192;87.67;82.01;NA;NA;NA;NA;304;2;NA;NA;NA;NA;NA;32.1;12.4;449
32;27;BRISONr_19;2015;KAL;1;LN_NF;B2;301;318;148;192;91;86.5;NA;NA;NA;NA;504;4;NA;NA;NA;NA;NA;9.9;11.1;433
26;25;BRISONr_20;2015;KAL;1;LN_NF;B2;301;318;152;191;92.33;64.59;NA;NA;NA;NA;336;2;NA;NA;NA;NA;NA;17.6;12.2;432
28;32;BRISONr_21;2015;KAL;1;LN_NF;B2;301;318;149;192;86.67;90.38;NA;NA;NA;NA;560;1;NA;NA;NA;NA;NA;11.7;11.3;468
29;23;BRISONr_22;2015;KAL;1;LN_NF;B2;301;319;148;190;83.33;84.18;NA;NA;NA;NA;408;1;NA;NA;NA;NA;NA;16.9;11.9;467
28;24;BRISONr_23;2015;KAL;1;LN_NF;B2;301;319;146;191;85.67;93.79;NA;NA;NA;NA;360;1;NA;NA;NA;NA;NA;10.5;10.5;375
26;21;BRISONr_24;2015;KAL;1;LN_NF;B2;301;319;148;192;77.67;86.32;NA;NA;NA;NA;400;1;NA;NA;NA;NA;NA;21.7;12.5;389
33;26;BRISONr_25;2015;KAL;1;LN_NF;B2;301;317;147;192;86.67;74.88;NA;NA;NA;NA;336;2;NA;NA;NA;NA;NA;8.8;10.7;492
27;30;BRISONr_26;2015;KAL;1;LN_NF;B2;301;319;147;192;88.67;75.53;NA;NA;NA;NA;336;2;NA;NA;NA;NA;NA;15.1;11.5;467
32;35;BRISONr_27;2015;KAL;1;LN_NF;B2;301;318;148;192;89;63.27;NA;NA;NA;NA;264;7;NA;NA;NA;NA;NA;16.2;10.9;329
26;29;BRISONr_28;2015;KAL;1;LN_NF;B2;301;318;151;197;80.33;49.14;NA;NA;NA;NA;360;3;NA;NA;NA;NA;NA;23.3;12.5;306
27;33;BRISONr_29;2015;KAL;1;LN_NF;B2;301;317;148;192;81;91.62;NA;NA;NA;NA;472;0;NA;NA;NA;NA;NA;9.7;10.6;397
29;34;BRISONr_30;2015;KAL;1;LN_NF;B2;301;317;146;190;86.67;71.68;NA;NA;NA;NA;352;1;NA;NA;NA;NA;NA;9.8;11.1;428
33;22;BRISONr_31;2015;KAL;1;LN_NF;B2;301;318;148;192;80;78.12;NA;NA;NA;NA;440;2;NA;NA;NA;NA;NA;11.8;10.9;442
30;25;BRISONr_32;2015;KAL;1;LN_NF;B2;301;319;146;196;83;84.16;NA;NA;NA;NA;240;1;NA;NA;NA;NA;NA;10.2;10.6;340
28;26;BRISONr_33;2015;KAL;1;LN_NF;B2;301;318;148;197;82.67;97.39;NA;NA;NA;NA;376;0;NA;NA;NA;NA;NA;18.5;11.7;336
28;29;BRISONr_34;2015;KAL;1;LN_NF;B2;301;320;146;190;85.67;64.21;NA;NA;NA;NA;376;3;NA;NA;NA;NA;NA;12.6;11.4;433
33;35;BRISONr_35;2015;KAL;1;LN_NF;B2;301;317;147;192;90;78.86;NA;NA;NA;NA;432;1;NA;NA;NA;NA;NA;13.9;11.6;481
29;33;BRISONr_36;2015;KAL;1;LN_NF;B2;301;319;147;191;92.67;84.88;NA;NA;NA;NA;272;2;NA;NA;NA;NA;NA;27.5;11.7;421
27;29;BRISONr_37;2015;KAL;1;LN_NF;B2;301;318;147;189;90.33;73.89;576.8;1245.28;NA;NA;224;1;NA;NA;NA;NA;NA;9.6;11.4;431
27;26;BRISONr_38;2015;KAL;1;LN_NF;B2;301;318;148;192;90;80.59;NA;NA;NA;NA;456;2;NA;NA;NA;NA;NA;11.4;14;436
31;22;BRISONr_39;2015;KAL;1;LN_NF;B2;301;319;145;192;82;56.93;NA;NA;NA;NA;368;3;NA;NA;NA;NA;NA;16.2;11.4;461
26;26;BRISONr_40;2015;KAL;1;LN_NF;B2;301;318;152;192;88.33;72.9;NA;NA;NA;NA;288;3;NA;NA;NA;NA;NA;7.6;10.9;427
31;36;BRISONr_41;2015;KAL;1;LN_NF;B2;301;318;146;192;85.33;82.23;NA;NA;NA;NA;416;2;NA;NA;NA;NA;NA;14.2;10.5;360
30;30;BRISONr_42;2015;KAL;1;LN_NF;B2;301;317;151;192;85;88.02;NA;NA;NA;NA;432;1;NA;NA;NA;NA;NA;23.5;12.2;452
27;21;BRISONr_43;2015;KAL;1;LN_NF;B2;301;318;148;191;82.33;76.68;NA;NA;NA;NA;352;4;NA;NA;NA;NA;NA;9.9;11;311
31;29;BRISONr_44;2015;KAL;1;LN_NF;B2;301;318;146;192;93;86.24;NA;NA;NA;NA;480;1;NA;NA;NA;NA;NA;16.7;12.1;425
30;36;BRISONr_45;2015;KAL;1;LN_NF;B2;301;318;147;192;93.17;81.72;NA;NA;NA;NA;320;2;NA;NA;NA;NA;NA;16.4;11.5;426
26;27;BRISONr_46;2015;KAL;1;LN_NF;B2;301;318;150;192;91.33;80.16;NA;NA;NA;NA;392;3;NA;NA;NA;NA;NA;19.1;11.6;450
29;29;BRISONr_47;2015;KAL;1;LN_NF;B2;301;318;146;190;88.67;83.83;NA;NA;NA;NA;512;1;NA;NA;NA;NA;NA;16;11.8;420
28;21;BRISONr_48;2015;KAL;1;LN_NF;B2;301;317;145;189;90;84.78;NA;NA;NA;NA;384;2;NA;NA;NA;NA;NA;35.4;12.1;374
31;28;BRISONr_49;2015;KAL;1;LN_NF;B2;301;318;147;196;88.33;73.68;NA;NA;NA;NA;408;2;NA;NA;NA;NA;NA;13.7;10.9;507
29;25;BRISONr_50;2015;KAL;1;LN_NF;B2;301;317;148;191;91.67;74.4;NA;NA;NA;NA;320;4;NA;NA;NA;NA;NA;27.7;11.6;440
33;32;BRISONr_51;2015;KAL;1;LN_NF;B2;301;317;154;196;94.33;80.02;NA;NA;NA;NA;336;1;NA;NA;NA;NA;NA;14;11.4;404
31;23;BRISONr_52;2015;KAL;1;LN_NF;B2;301;318;147;197;88.67;79.45;NA;NA;NA;NA;544;1;NA;NA;NA;NA;NA;14.6;11.1;412
29;26;BRISONr_53;2015;KAL;1;LN_NF;B2;301;317;147;192;86;86.47;NA;NA;NA;NA;368;1;NA;NA;NA;NA;NA;9.6;11.6;448
30;33;BRISONr_54;2015;KAL;1;LN_NF;B2;301;319;148;192;92.67;101.3;NA;NA;NA;NA;384;1;NA;NA;NA;NA;NA;17.1;11.5;410
29;28;BRISONr_55;2015;KAL;1;LN_NF;B2;301;318;150;192;96.83;78.7;NA;NA;NA;NA;536;5;NA;NA;NA;NA;NA;12.9;11.3;433
28;22;BRISONr_56;2015;KAL;1;LN_NF;B2;301;319;147;189;90.67;80.87;NA;NA;NA;NA;512;2;NA;NA;NA;NA;NA;16.5;11.4;392
29;27;BRISONr_57;2015;KAL;1;LN_NF;B2;301;317;154;197;85;72.96;547.2;1277.52;NA;NA;400;1;NA;NA;NA;NA;NA;10.8;10.3;479
33;34;BRISONr_58;2015;KAL;1;LN_NF;B2;301;317;147;192;93.67;74.07;NA;NA;NA;NA;384;3;NA;NA;NA;NA;NA;10.9;10.7;408
29;24;BRISONr_59;2015;KAL;1;LN_NF;B2;301;317;151;190;90.67;87.59;NA;NA;NA;NA;504;3;NA;NA;NA;NA;NA;16.7;12.3;410
29;21;BRISONr_60;2015;KAL;1;LN_NF;B2;301;318;145;190;95.33;76.45;NA;NA;NA;NA;352;2;NA;NA;NA;NA;NA;15.2;11.4;405
28;28;BRISONr_61;2015;KAL;1;LN_NF;B2;301;318;148;192;86.67;86.96;680;1314.16;NA;NA;384;1;NA;NA;NA;NA;NA;20.9;11.2;428
29;31;BRISONr_62;2015;KAL;1;LN_NF;B2;301;317;152;197;95;90.44;NA;NA;NA;NA;312;1;NA;NA;NA;NA;NA;6.3;10.3;412
33;24;BRISONr_63;2015;KAL;1;LN_NF;B2;301;317;148;192;89.67;69.42;NA;NA;NA;NA;328;4;NA;NA;NA;NA;NA;11.5;10.9;451
31;24;BRISONr_64;2015;KAL;1;LN_NF;B2;301;318;148;192;87;67.96;NA;NA;NA;NA;288;1;NA;NA;NA;NA;NA;32.8;12.4;441
27;28;BRISONr_65;2015;KAL;1;LN_NF;B2;301;318;147;192;88.33;73.76;NA;NA;NA;NA;392;3;NA;NA;NA;NA;NA;12.8;11.1;415
30;22;BRISONr_66;2015;KAL;1;LN_NF;B2;301;318;146;192;90.67;80.72;NA;NA;NA;NA;400;2;NA;NA;NA;NA;NA;17.1;11.4;300
32;26;BRISONr_67;2015;KAL;1;LN_NF;B2;301;319;148;192;92.33;85.07;NA;NA;NA;NA;560;2;NA;NA;NA;NA;NA;16.9;11.7;376
28;35;BRISONr_68;2015;KAL;1;LN_NF;B2;301;318;149;192;89.67;91.15;NA;NA;NA;NA;464;1;NA;NA;NA;NA;NA;24.2;11.8;412
32;32;BRISONr_69;2015;KAL;1;LN_NF;B2;301;318;151;192;91;83.93;NA;NA;NA;NA;488;1;NA;NA;NA;NA;NA;10.7;10.5;370
26;34;BRISONr_70;2015;KAL;1;LN_NF;B2;301;317;154;197;95.67;89.08;NA;NA;NA;NA;552;5;NA;NA;NA;NA;NA;8;10.8;466
30;21;BRISONr_71;2015;KAL;1;LN_NF;B2;301;318;146;190;88;72.41;NA;NA;NA;NA;368;2;NA;NA;NA;NA;NA;7.7;11.1;465
27;32;BRISONr_72;2015;KAL;1;LN_NF;B2;301;318;151;196;93.67;77.73;NA;NA;NA;NA;416;1;NA;NA;NA;NA;NA;21;12.2;450
28;27;BRISONr_73;2015;KAL;1;LN_NF;B2;301;318;150;192;90.33;75.14;NA;NA;NA;NA;280;3;NA;NA;NA;NA;NA;12.6;11.2;422
30;23;BRISONr_74;2015;KAL;1;LN_NF;B2;301;318;147;190;83;74.5;NA;NA;NA;NA;480;4;NA;NA;NA;NA;NA;20.3;11.8;414
28;23;BRISONr_75;2015;KAL;1;LN_NF;B2;301;318;146;192;91.33;72.23;NA;NA;NA;NA;320;1;NA;NA;NA;NA;NA;10.2;11;463
30;24;BRISONr_76;2015;KAL;1;LN_NF;B2;301;318;146;192;94.67;68.34;NA;NA;NA;NA;464;5;NA;NA;NA;NA;NA;10.4;11.9;438
29;32;BRISONr_77;2015;KAL;1;LN_NF;B2;301;317;147;197;101;78.81;NA;NA;NA;NA;408;1;NA;NA;NA;NA;NA;17.5;14.1;460
28;25;BRISONr_78;2015;KAL;1;LN_NF;B2;301;318;146;191;90.33;72.4;NA;NA;NA;NA;376;3;NA;NA;NA;NA;NA;9.5;12.6;424
32;36;BRISONr_79;2015;KAL;1;LN_NF;B2;301;318;148;197;90.67;73.87;NA;NA;NA;NA;368;2;NA;NA;NA;NA;NA;20.3;11.7;464
32;34;BRISONr_80;2015;KAL;1;LN_NF;B2;301;317;150;192;88.67;79.39;NA;NA;NA;NA;304;4;NA;NA;NA;NA;NA;17.5;12.5;392
27;35;BRISONr_81;2015;KAL;1;LN_NF;B2;301;318;152;196;91.33;84.41;NA;NA;NA;NA;312;2;NA;NA;NA;NA;NA;10.8;10.6;346
30;35;BRISONr_82;2015;KAL;1;LN_NF;B2;301;318;152;197;86.67;90.67;NA;NA;NA;NA;384;2;NA;NA;NA;NA;NA;15.9;12;433
33;27;BRISONr_83;2015;KAL;1;LN_NF;B2;301;317;147;192;96.33;91.25;NA;NA;NA;NA;280;2;NA;NA;NA;NA;NA;10.2;11.2;363
31;27;BRISONr_84;2015;KAL;1;LN_NF;B2;301;318;146;192;103.67;73.54;NA;NA;NA;NA;240;4;NA;NA;NA;NA;NA;9.3;11;368
27;34;BRISONr_85;2015;KAL;1;LN_NF;B2;301;317;155;197;104;101.02;NA;NA;NA;NA;408;1;NA;NA;NA;NA;NA;12.8;11.2;412
32;25;BRISONr_86;2015;KAL;1;LN_NF;B2;301;317;148;196;93.67;76.41;NA;NA;NA;NA;336;4;NA;NA;NA;NA;NA;11.3;11.2;372
29;35;BRISONr_87;2015;KAL;1;LN_NF;B2;301;318;146;191;96.33;75.77;NA;NA;NA;NA;312;2;NA;NA;NA;NA;NA;14.7;11.6;409
31;35;BRISONr_88;2015;KAL;1;LN_NF;B2;301;319;146;197;96.33;83.94;NA;NA;NA;NA;536;1;NA;NA;NA;NA;NA;23.5;11.2;422
33;23;BRISONr_89;2015;KAL;1;LN_NF;B2;301;317;147;192;92;65.38;594.4;1216.88;NA;NA;360;3;NA;NA;NA;NA;NA;13.7;10.6;382
27;24;BRISONr_90;2015;KAL;1;LN_NF;B2;301;318;147;191;96;76.81;NA;NA;NA;NA;528;1;NA;NA;NA;NA;NA;18.7;11.7;361
32;33;BRISONr_91;2015;KAL;1;LN_NF;B2;301;319;148;192;92;78.3;NA;NA;NA;NA;400;1;NA;NA;NA;NA;NA;16.5;11.7;479
30;26;BRISONr_92;2015;KAL;1;LN_NF;B2;301;318;146;192;97.67;79.96;483.2;1012;NA;NA;376;3;NA;NA;NA;NA;NA;24.3;12.8;389
26;22;BRISONr_93;2015;KAL;1;LN_NF;B2;301;317;147;196;92.33;66.39;NA;NA;NA;NA;352;4;NA;NA;NA;NA;NA;16.2;11.9;435
32;22;BRISONr_94;2015;KAL;1;LN_NF;B2;301;318;147;192;87.33;28.08;NA;NA;NA;NA;400;5;NA;NA;NA;NA;NA;15.3;12.2;294
26;28;BRISONr_95;2015;KAL;1;LN_NF;B2;301;318;148;192;90.33;85.58;NA;NA;NA;NA;312;2;NA;NA;NA;NA;NA;18.5;11.5;442
26;23;BRISONr_96;2015;KAL;1;LN_NF;B2;301;318;147;192;88.33;81.5;NA;NA;NA;NA;312;2;NA;NA;NA;NA;NA;24.7;14.2;441
31;25;BRISONr_97;2015;KAL;1;LN_NF;B2;301;316;147;192;99.33;72.61;548.8;1275.68;NA;NA;400;5;NA;NA;NA;NA;NA;12.7;11;405
32;24;BRISONr_98;2015;KAL;1;LN_NF;B2;301;317;154;196;94;49.78;264;648.72;NA;NA;328;3;NA;NA;NA;NA;NA;20.5;13.1;440
28;30;BRISONr_99;2015;KAL;1;LN_NF;B2;301;318;146;192;90;62.57;NA;NA;NA;NA;272;3;NA;NA;NA;NA;NA;9;10.6;492
28;31;BRISONr_100;2015;KAL;1;LN_NF;B2;301;317;146;191;94;72.29;NA;NA;NA;NA;312;3;NA;NA;NA;NA;NA;18.1;12.7;427
27;31;BRISONr_101;2015;KAL;1;LN_NF;B2;301;317;148;192;93.67;74.78;NA;NA;NA;NA;352;2;NA;NA;NA;NA;NA;10.7;10.6;434
30;27;BRISONr_102;2015;KAL;1;LN_NF;B2;301;317;149;192;96.17;64.18;NA;NA;NA;NA;416;4;NA;NA;NA;NA;NA;11.2;10.6;409
27;23;BRISONr_103;2015;KAL;1;LN_NF;B2;301;317;148;192;96.67;89.08;NA;NA;NA;NA;400;0;NA;NA;NA;NA;NA;25;12.2;452
26;24;BRISONr_104;2015;KAL;1;LN_NF;B2;301;318;147;197;97.33;68.56;NA;NA;NA;NA;432;5;NA;NA;NA;NA;NA;12.6;11.1;292
30;29;BRISONr_105;2015;KAL;1;LN_NF;B2;301;317;147;192;94.33;89.44;NA;NA;NA;NA;304;1;NA;NA;NA;NA;NA;14.9;11.8;469
33;31;BRISONr_106;2015;KAL;1;LN_NF;B2;301;318;148;192;96;81.42;NA;NA;NA;NA;256;2;NA;NA;NA;NA;NA;11.3;11.3;407
29;22;BRISONr_107;2015;KAL;1;LN_NF;B2;301;318;152;192;101.67;73.75;NA;NA;NA;NA;328;3;NA;NA;NA;NA;NA;13.6;11.6;417
26;31;BRISONr_108;2015;KAL;1;LN_NF;B2;301;317;152;196;103;77.73;NA;NA;NA;NA;392;5;NA;NA;NA;NA;NA;10.3;10.8;331
32;28;BRISONr_109;2015;KAL;1;LN_NF;B2;301;316;151;192;101.67;66.76;NA;NA;NA;NA;344;1;NA;NA;NA;NA;NA;13.6;11.3;429
33;30;BRISONr_110;2015;KAL;1;LN_NF;B2;301;317;155;196;98.67;69.01;NA;NA;NA;NA;472;2;NA;NA;NA;NA;NA;14.2;11.3;380
30;34;BRISONr_111;2015;KAL;1;LN_NF;B2;301;317;149;192;92.33;82.64;NA;NA;NA;NA;424;3;NA;NA;NA;NA;NA;14.6;11.3;NA
26;33;BRISONr_112;2015;KAL;1;LN_NF;B2;301;318;151;191;108;67.58;NA;NA;NA;NA;256;1;NA;NA;NA;NA;NA;13.5;11.3;397
33;36;BRISONr_113;2015;KAL;1;LN_NF;B2;301;317;147;192;98;69.61;NA;NA;NA;NA;304;3;NA;NA;NA;NA;NA;14;11.4;456
26;32;BRISONr_114;2015;KAL;1;LN_NF;B2;301;316;151;192;103;72.76;NA;NA;NA;NA;424;5;NA;NA;NA;NA;NA;19.5;11.9;385
27;22;BRISONr_115;2015;KAL;1;LN_NF;B2;301;318;146;191;100.67;86.24;NA;NA;NA;NA;352;0;NA;NA;NA;NA;NA;16.8;11.5;411
33;25;BRISONr_116;2015;KAL;1;LN_NF;B2;301;317;148;192;98.67;78.75;NA;NA;NA;NA;368;2;NA;NA;NA;NA;NA;21.6;13.7;469
28;34;BRISONr_117;2015;KAL;1;LN_NF;B2;301;318;147;191;100.67;68.32;NA;NA;NA;NA;336;4;NA;NA;NA;NA;NA;18.8;12.7;409
32;29;BRISONr_118;2015;KAL;1;LN_NF;B2;301;317;148;192;95.33;92;NA;NA;NA;NA;272;2;NA;NA;NA;NA;NA;16.9;11.6;442
29;30;BRISONr_119;2015;KAL;1;LN_NF;B2;301;317;146;189;106.67;69.77;NA;NA;NA;NA;320;4;NA;NA;NA;NA;NA;14.8;11.3;470
26;35;BRISONr_120;2015;KAL;1;LN_NF;B2;301;318;154;192;99.33;61.35;NA;NA;NA;NA;304;7;NA;NA;NA;NA;NA;10.3;10.6;454
27;25;BRISONr_121;2015;KAL;1;LN_NF;B2;301;318;146;191;106.33;72.59;NA;NA;NA;NA;304;2;NA;NA;NA;NA;NA;11.4;11.6;403
31;26;BRISONr_122;2015;KAL;1;LN_NF;B2;301;319;150;191;102.67;72.52;NA;NA;NA;NA;376;3;NA;NA;NA;NA;NA;18.7;11.9;410
27;27;BRISONr_123;2015;KAL;1;LN_NF;B2;301;318;153;196;88.67;29.45;NA;NA;NA;NA;320;4;NA;NA;NA;NA;NA;18.2;11.1;348
31;21;BRISONr_124;2015;KAL;1;LN_NF;B2;301;316;147;192;93.33;72.69;NA;NA;NA;NA;296;1;NA;NA;NA;NA;NA;23.7;12.4;452
24;34;BRISONr_125;2015;KAL;1;LN_NF;B2;301;318;147;192;102.67;76.06;544.8;1116.56;NA;NA;432;4;NA;NA;NA;NA;NA;22.3;11.8;443
23;34;BRISONr_126;2015;KAL;1;LN_NF;B2;301;318;147;192;105.67;84.86;NA;NA;NA;NA;536;3;NA;NA;NA;NA;NA;20.6;11.6;356
23;32;BRISONr_127;2015;KAL;1;LN_NF;B2;301;318;151;189;100.67;70.81;NA;NA;NA;NA;328;2;NA;NA;NA;NA;NA;26.4;13.4;443
24;22;BRISONr_128;2015;KAL;1;LN_NF;B2;301;318;152;192;94.67;64.04;NA;NA;NA;NA;240;1;NA;NA;NA;NA;NA;33.1;12.2;406
23;31;BRISONr_129;2015;KAL;1;LN_NF;B2;301;317;147;189;99.67;76.22;NA;NA;NA;NA;152;1;NA;NA;NA;NA;NA;13.9;12.1;378
